utr_id	fc	orf_gc	orf_len	utr5_gc	utr5_len	utr3_gc	utr3_len	utr5p8	utr5p7m8	utr5p7A1	utr5p6	utr5po6	utr5p6A1	orf8	orf7m8	orf7A1	orf6	orfo6	orf6A1	utr8C	utr8G	utr8T	utr8	utr7m8	utr7A1	utr6	utro6	utr6A1	utr5
FBgn0034569	-0.189	0.514	1698	0.293	58	0.208	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034572	0.43	0.515	2874	0.382	76	0.354	48	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034573	-0.18	0.572	1299	0.419	246	0.386	308	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034576	-0.142	0.579	513	0.427	89	0.418	110	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0034577	-0.137	0.57	861	0.494	235	0.405	822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
FBgn0034578	0.204	0.499	513	0.405	79	0.202	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034579	0.807	0.521	399	0.306	124	0.447	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034583	-0.084	0.631	891	0.418	55	0.294	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034585	0.46	0.565	1944	0.308	78	0.38	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034590	0.263	0.565	3609	0.411	982	0.337	412	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034598	0.39	0.585	3921	0.404	198	0.335	543	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034599	0.116	0.569	948	0.284	67	0.288	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034611	0	0.531	1701	0.404	245	0.344	453	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034614	0.628	0.491	1032	0.333	66	0.424	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034617	-0.369	0.509	1626	0.319	282	0.278	79	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0034618	0.161	0.544	4890	0.562	89	0.347	167	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034626	0.17	0.598	537	0.507	229	0.428	334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034627	0.636	0.479	1536	0.371	70	0.286	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034628	0.139	0.52	2034	0.389	373	0.31	145	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0034631	0.46	0.479	2529	0.409	110	0.211	114	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034638	-0.074	0.594	384	0.487	1165	0.328	396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034639	-0.301	0.576	615	0.487	267	0.395	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
FBgn0034641	0.006	0.526	4635	0.38	166	0.338	545	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034643	-0.053	0.576	2568	0.454	326	0.348	428	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034645	-0.166	0.628	333	0.327	159	0.394	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034646	0.002	0.581	1041	0.413	75	0.425	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034647	-0.01	0.547	594	0.469	895	0.361	357	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034650	0.194	0.577	1026	0.379	95	0.289	114	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034654	-0.198	0.567	669	0.366	93	0.319	91	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0034657	0.069	0.571	2226	0.363	168	0.312	398	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034674	0.083	0.526	1914	0.333	9	0.314	862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034688	-0.249	0.539	1311	0.434	143	0.317	322	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1
FBgn0034689	0.022	0.516	1437	0.311	103	0.316	57	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034691	0.089	0.568	3657	0.473	201	0.365	797	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0034694	-0.272	0.528	2163	0.413	75	0.305	174	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034697	-0.155	0.535	2388	0.471	140	0.311	193	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034703	-0.586	0.464	1500	0.391	92	0.211	71	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034704	-0.217	0.559	2004	0.447	215	0.416	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034705	-0.263	0.496	1047	0.365	126	0.5	22	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034707	0.115	0.55	2457	0.438	73	0.271	225	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034708	0.337	0.529	2469	0.519	289	0.368	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0034709	-0.561	0.606	1296	0.452	210	0.442	543	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0034718	0.446	0.573	2034	0.507	361	0.399	692	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034722	0.435	0.534	2328	0.373	102	0.326	731	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034726	0.544	0.489	468	0.308	65	0.271	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034727	-0.246	0.567	1179	0.481	77	0.353	184	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034728	0.152	0.474	3957	0.43	86	0.12	25	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034729	0.493	0.498	837	0.375	64	0.391	289	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0034734	-0.042	0.499	8202	0.345	116	0.252	107	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034735	-0.279	0.543	1986	0.395	43	0.286	70	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034736	1.046	0.545	1701	0.439	114	0.3	140	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034743	0.002	0.595	447	0.495	212	0.337	95	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034744	-0.054	0.562	639	0.327	150	0.282	110	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034748	-0.37	0.513	1848	0.611	18	0.207	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034750	0.009	0.596	849	0.44	182	0.355	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0034753	0.237	0.607	618	0.397	73	0.399	486	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0
FBgn0034761	2	0.56	405	0.472	53	0.33	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034786	-0.336	0.5	5448	0.438	130	0.23	87	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034791	0.469	0.552	612	0.363	91	0.281	185	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034792	-0.129	0.556	2223	0.443	106	0.345	415	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034793	0.25	0.598	777	0.476	82	0.333	45	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034795	0.077	0.498	4320	0.384	86	0.377	276	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0034796	0.073	0.555	1083	0.533	30	0.171	70	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034800	0.316	0.561	1137	0.5	538	0.361	83	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034802	0.319	0.649	498	0.485	565	0.44	1446	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0034803	0.534	0.569	591	0.409	154	0.407	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034804	0.954	0.537	1356	0.456	79	0.211	57	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0034814	-0.646	0.55	1359	0.487	39	0.258	62	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0
FBgn0034817	0.141	0.579	2073	0.462	65	0.348	92	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034849	-0.173	0.588	597	0.415	277	0.338	74	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034853	0.231	0.518	4188	0.445	238	0.261	111	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0034854	0.372	0.529	4470	0.412	131	0.437	483	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034858	0.066	0.591	1881	0.355	110	0.35	80	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034859	-2.017	0.549	3615	0.449	205	0.453	170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034861	-2.043	0.625	699	0.5	92	0.34	188	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034876	0.207	0.612	987	0.448	433	0.448	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034877	0.083	0.645	330	0.353	51	0.434	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034878	0.059	0.572	2052	0.392	296	0.29	124	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0034879	-0.109	0.621	897	0.443	79	0.286	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034893	0.135	0.568	579	0.328	119	0.235	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034894	0.59	0.547	633	0.435	301	0.389	1016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034897	0.791	0.57	1494	0.502	1053	0.349	2198	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034902	-0.194	0.64	339	0.368	76	0.382	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034908	0.236	0.568	1968	0.301	123	0.292	72	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034909	-2.198	0.576	1602	0.441	263	0.407	241	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
FBgn0034913	0.13	0.568	855	0.342	117	0.362	240	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034914	-0.237	0.609	993	0.462	158	0.375	435	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
FBgn0034915	0.031	0.61	738	0.445	229	0.292	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034918	-0.279	0.63	624	0.444	54	0.407	305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034919	-0.249	0.57	591	0.349	109	0.297	74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034921	-0.001	0.608	1119	0.381	84	0.381	310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034923	0.429	0.56	1479	0.323	220	0.409	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034925	0.244	0.576	918	0.313	99	0.333	222	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0034933	0.267	0.486	2103	0.403	72	0.322	391	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034936	-0.405	0.559	1101	0.32	228	0.28	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034938	0.118	0.547	1182	0.338	133	0.24	25	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034939	0.244	0.53	1851	0.301	73	0.324	111	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034940	0.428	0.57	762	0.457	223	0.326	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034945	0.455	0.494	801	0.403	67	0.376	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034946	0.279	0.579	1203	0.467	390	0.375	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034948	0.084	0.558	954	0.39	364	0.344	279	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0034951	-0.293	0.502	1374	0.452	405	0.377	334	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034958	0.183	0.505	1203	0.413	196	0.353	340	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034959	0.351	0.542	1377	0.442	231	0.097	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034961	-0.574	0.55	1107	0.344	61	0.366	71	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034962	-0.097	0.517	1953	0.367	469	0.263	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034963	-0.889	0.491	744	0.265	68	0.27	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034964	-0.089	0.527	6162	0.42	119	0.392	120	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0
FBgn0034967	0.111	0.471	480	0.411	56	0.31	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034968	0.018	0.586	498	0.457	92	0.368	505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034970	-1.02	0.562	1188	0.356	239	0.163	98	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034971	0.386	0.522	1614	0.387	150	0.24	221	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034975	0.106	0.521	6876	0.407	437	0.269	93	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0034982	0.024	0.563	2355	0.35	137	0.277	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034986	0.073	0.571	468	0.338	74	0.327	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0034988	0.583	0.571	960	0.452	374	0.413	196	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0034989	-0.12	0.538	3369	0.487	277	0.387	310	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0034997	-0.005	0.566	2295	0.447	497	0.409	88	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035001	0.303	0.553	5112	0.472	775	0.362	925	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0035020	0.388	0.61	333	0.481	297	0.418	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035021	-0.013	0.53	1662	0.516	973	0.402	127	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035024	0.286	0.554	2604	0.435	253	0.433	282	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035025	0.462	0.502	2196	0.375	32	0.293	123	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0035026	0.075	0.556	2643	0.374	297	0.404	473	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035027	0.262	0.525	1914	0.4	215	0.466	73	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035028	-0.219	0.501	1752	0.383	373	0.311	212	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035032	0.116	0.605	324	0.392	102	0.479	165	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0035033	0.072	0.624	1362	0.386	101	0.396	755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035035	0.526	0.593	909	0.513	78	0.33	112	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035036	0.26	0.553	2022	0.434	122	0.337	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035039	-0.121	0.538	1557	0.444	293	0.431	51	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035044	-0.063	0.523	627	0.315	92	0.328	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035046	-0.252	0.572	528	0.461	102	0.394	71	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0035047	0.204	0.546	1488	0.408	125	0.257	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035049	-0.655	0.595	1755	0.471	501	0.319	849	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	1	0	0	0	0	1	0
FBgn0035059	-0.008	0.6	969	0.511	88	0.47	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035060	0.133	0.575	3762	0.5	292	0.417	367	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0035063	0.319	0.552	753	0.512	41	0.275	69	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035064	0.114	0.55	1395	0.437	71	0.284	74	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035065	0.278	0.541	1530	0.44	100	0.246	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035073	0.177	0.501	2967	0.386	272	0.337	83	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035082	0.633	0.521	474	0.562	89	0.363	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035083	-0.13	0.558	504	0.483	149	0.368	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035084	-0.054	0.586	618	0.524	674	0.299	271	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0035085	-0.497	0.562	660	0.556	622	0.288	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
FBgn0035087	-0.257	0.561	732	0.507	910	0.402	1006	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
FBgn0035088	-0.306	0.524	792	0.408	103	0.486	109	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
FBgn0035089	-1.603	0.514	366	0.566	256	0.344	96	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
FBgn0035101	-0.358	0.568	2496	0.401	187	0.399	609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
FBgn0035102	-0.301	0.546	1011	0.44	25	0.284	81	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035107	0.201	0.558	1320	0.426	298	0.364	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035109	0.116	0.495	864	0.328	58	0.304	415	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035110	0.457	0.506	867	0	0	0.258	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035111	0.332	0.498	3135	0.244	41	0.335	370	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035112	-0.23	0.526	327	0.393	112	0.288	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035120	-0.023	0.5	492	0.435	216	0.22	100	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0035121	0.175	0.527	2781	0.429	170	0.35	460	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
FBgn0035122	-0.167	0.535	531	0.37	73	0.383	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035132	0.54	0.493	1758	0.385	540	0.38	674	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0
FBgn0035137	-0.147	0.542	3390	0.5	186	0.354	435	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0
FBgn0035140	-0.583	0.597	909	0.419	129	0.353	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035141	0.192	0.61	531	0.367	79	0.343	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035142	0.93	0.591	4023	0.439	437	0.367	6801	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
FBgn0035144	0.216	0.59	1329	0.524	336	0.429	1160	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
FBgn0035145	-0.162	0.556	4668	0.45	180	0.397	665	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
FBgn0035146	-0.221	0.548	1224	0.43	584	0.423	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035147	0.052	0.597	1053	0.514	498	0.417	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035148	0.539	0.589	372	0.393	117	0.396	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035149	-0.127	0.578	957	0.316	79	0.328	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035150	-0.139	0.505	2988	0.342	79	0.345	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035152	-0.297	0.536	867	0.439	205	0.339	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035153	0.46	0.573	1746	0.498	402	0.42	181	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035155	0.135	0.578	669	0.417	103	0.356	514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035158	-0.041	0.498	1521	0.468	237	0.321	187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0035159	0.927	0.496	633	0.376	245	0.238	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035162	0.089	0.549	3684	0.416	161	0.34	377	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0035164	-0.104	0.577	669	0.373	134	0.241	116	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035165	-0.225	0.549	687	0.419	260	0.399	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035166	0.208	0.527	1206	0.261	46	0.308	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035169	-0.729	0.539	789	0.458	96	0.338	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
FBgn0035173	-0.144	0.58	2451	0.442	1110	0.355	1162	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035181	-0.062	0.609	675	0.479	353	0.442	77	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
FBgn0035189	1.314	0.607	969	0.5	156	0.379	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0035194	0.502	0.57	609	0.333	3	0.2	80	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
